filename,title,date,google_drive_link,folder,file_type,page_count,module,document_type,people_mentioned,tags,has_exemption,has_exclusion,password_protected,processed
27034_S2_M5_CRF_c4591001-1231-12312593.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1kZaPNUQLBX077gdMLOtXtTiMuW8C6EPP/view?usp=drivesdk,eua-051925,PDF,178,M5,form,,"Pharmaceutical, Protocol Amendment, Medical Research, Vaccine, Exclusion, Regulatory Compliance, COVID-19, M5, Cohort Selection, Data Collection, Clinical Trial, Healthcare, Demography, Subject Data, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1231-12312577.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1M3mG5hXU45dnQ8xwevGtgXGtyHHo-6Gx/view?usp=drivesdk,eua-051925,PDF,146,M5,form,,"Pharmaceutical, Protocol Amendment, Medical Research, Vaccine, Exclusion, Patient Privacy, Subject Enrollment, Regulatory Compliance, COVID-19, M5, Cohort Selection, Data Collection, Clinical Trial, Demography, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1231-12312868.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1kUieUHt9YmvHtqjdC92BfaypbE7rTgXA/view?usp=drivesdk,eua-051925,PDF,302,M5,form,,"eCRF Audit Trail, Protocol Amendment, Medical Research, Subject Details, Vaccine, Exclusion, COVID-19, M5, Cohort Selection, Site Information, Clinical Trial, Healthcare, Demography, Confidential, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1231-12312854.pdf,c4591001 Cohort Selection,2020-07-30,https://drive.google.com/file/d/1uaFCI0DEm3vZJ0THNj_MNfE87_VsOhnl/view?usp=drivesdk,eua-051925,PDF,186,M5,form,,"Protocol Amendment, Exclusion, Clinical Trial, Subject Enrollment, Needs-review, M5, Cohort Selection, Demographic Data, Site Information, Phase 2/3, Subject Identification, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1231-12312982.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1zXUkosGaF0R8bUnzz8UjTqPFB8ZufYFe/view?usp=drivesdk,eua-051925,PDF,323,M5,form,,"Pharmaceutical, FDA, Informed Consent, Medical Research, Protocol Amendment, COVID-19 Vaccine, Exclusion, M5, Cohort Selection, Data Collection, Clinical Trial, Phase 2/3, Subject Data, Confidential, Demography",False,True,False,True
27034_S2_M5_CRF_c4591001-1231-12312914.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1FuNoUygRRRe3nVsm4eJOR-FgRvdZ0BcE/view?usp=drivesdk,eua-051925,PDF,358,M5,form,,"Pharmaceutical, Protocol Amendment, Medical Research, Vaccine, Exclusion, Subject Enrollment, COVID-19, M5, Cohort Selection, Adverse Events, Data Collection, Clinical Trial, Phase 2/3, Demography, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1231-12313193.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1EK3uU7VbYfegSKQXHAfrE1ldy5_Pzuy3/view?usp=drivesdk,eua-051925,PDF,208,M5,form,,"Pharmaceutical, Protocol Amendment, Medical Research, Vaccine, Exclusion, Regulatory Compliance, COVID-19, M5, Cohort Selection, Patient Data, Clinical Trial, Healthcare, Demography, Subject Data, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1231-12313422.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1lo7v7p0emcDXr2PFq0uYCj36aOUeG3NG/view?usp=drivesdk,eua-051925,PDF,367,M5,form,,"Pharmaceutical, Protocol Amendment, Medical Research, Vaccine, Exclusion, Regulatory Compliance, COVID-19, M5, Demographics, Cohort Selection, Data Collection, Clinical Trial, Site Information, Subject Data, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1231-12313653.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1FwdVxdqSwFfFK4oWsvWa3OCOyzgNEnzi/view?usp=drivesdk,eua-051925,PDF,279,M5,form,,"Protocol Amendment, Medical Research, Vaccine, Exclusion, eCRF, COVID-19, M5, Hospital Militar Central, Cohort Selection, Subject 12313653, Data Collection, Clinical Trial, July 2020, Demography, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1231-12313621.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1rERuxFTR3fNC1tDy9drxzk5NDrD8z2OM/view?usp=drivesdk,eua-051925,PDF,171,M5,form,,"Pharmaceutical, FDA, Informed Consent, Medical Research, Protocol Amendment, COVID-19 Vaccine, Exclusion, M5, Cohort Selection, Data Collection, Clinical Trial, Patient Information, Healthcare, Subject Data, Demography",False,True,False,True
27034_S2_M5_CRF_c4591001-1231-12313674.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1RWj8SfvMe_UaFXEiM_sd7Tiwlkh6V1e5/view?usp=drivesdk,eua-051925,PDF,315,M5,form,,"Pharmaceutical, Protocol Amendment, Medical Research, Vaccine, Exclusion, eCRF, COVID-19, M5, Cohort Selection, Site Information, Clinical Trial, Demography, Subject Data, Confidential, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1231-12313783.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1Jy9UasNnGO1UN2onDml6PcTglFMQRaVt/view?usp=drivesdk,eua-051925,PDF,146,M5,form,,"Pharmaceutical, FDA, Informed Consent, Medical Research, Protocol Amendment, Audit Trail, COVID-19 Vaccine, Exclusion, M5, Cohort Selection, Data Collection, Clinical Trial, Subject Data, Confidential, Demography",False,True,False,True
27034_S2_M5_CRF_c4591001-1231-12314001.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1PUumLzufmqjZvN6a19fhnjEWeN0cDIh9/view?usp=drivesdk,eua-051925,PDF,215,M5,form,,"Pharmaceutical, Protocol Amendment, Medical Research, Vaccine, Exclusion, Subject Enrollment, COVID-19, M5, Cohort Selection, Adverse Events, Data Collection, Clinical Trial, Phase 2/3, Demography, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1231-12313972.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1Dvnp2-C0dGpr7NKvFfgvMSteyThDNpe-/view?usp=drivesdk,eua-051925,PDF,147,M5,form,,"Pharmaceutical, FDA, Protocol Amendment, Medical Research, Patient Enrollment, Vaccine, Exclusion, COVID-19, M5, Cohort Selection, Clinical Data, Clinical Trial, Demography, Subject Data, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1231-12314216.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1oi6r8TrRUYBghlVtBXju-_Lq8U4prNqf/view?usp=drivesdk,eua-051925,PDF,131,M5,form,,"Audit Trail, Protocol Amendment, Vaccine, Exclusion, eCRF, Subject Enrollment, COVID-19, M5, Hospital Militar Central, Cohort Selection, Clinical Trial, Phase 2/3, Demography, Confidential, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1231-12314035.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1Byeo01htlFsDtnFbny56NuFqccZCs4M4/view?usp=drivesdk,eua-051925,PDF,140,M5,form,,"Pharmaceutical, Protocol Amendment, Medical Research, Vaccine, Exclusion, Subject Enrollment, COVID-19, M5, Cohort Selection, Adverse Events, Data Collection, Clinical Trial, Phase 2/3, Demography, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1231-12314407.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/13eWx6eW_dJWUnOfkxJEzSBK7CYo8kYPD/view?usp=drivesdk,eua-051925,PDF,129,M5,form,,"Protocol Amendment, Medical Research, Vaccine, Exclusion, Subject Enrollment, Regulatory Compliance, COVID-19, M5, Hospital Militar Central, Cohort Selection, Clinical Data, Clinical Trial, Phase 2/3, Demography, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1231-12314833.pdf,c4591001 Cohort Selection and Informed Consent,2020-07-30,https://drive.google.com/file/d/1zfbn_4ksKLiHkFkEBYNxhtw_NaPUJEu_/view?usp=drivesdk,eua-051925,PDF,129,M5,form,,"Audit Trail, Protocol Amendment, Medical Research, Hospital Military Central, Exclusion, Subject Enrollment, M5, Cohort Selection, Demographic Data, Vaccine Development, Data Verification, Clinical Trial, Phase 2/3, Subject Identification, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1231-12315429.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1Ay7ag1oTmYUC4v5oCAWB-R6-62tqa6FF/view?usp=drivesdk,eua-051925,PDF,150,M5,form,,"Protocol Amendment, Medical Research, Vaccine, Exclusion, Subject Enrollment, Regulatory Compliance, COVID-19, M5, Hospital Militar Central, Cohort Selection, Data Collection, Clinical Trial, Phase 2/3, Demography, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1231-12315291.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/15UsFvhpmnM6Yv9_rgN2nuOPXWeS5J0Ax/view?usp=drivesdk,eua-051925,PDF,130,M5,form,,"Protocol Amendment, Medical Research, Vaccine, Exclusion, Subject Enrollment, Regulatory Compliance, COVID-19, M5, Cohort Selection, Site Information, Clinical Trial, Phase 2/3, Data Collection, Demography, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1231-12314898.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1tM7_sqgOEt7-AOenEymeh3vo0JR_Pb5p/view?usp=drivesdk,eua-051925,PDF,218,M5,form,,"Pharmaceutical, FDA, Informed Consent, Medical Research, Protocol Amendment, Patient Enrollment, COVID-19 Vaccine, Exclusion, eCRF, M5, Cohort Selection, Data Collection, Clinical Trial, Subject Data, Demography",False,True,False,True
27034_S2_M5_CRF_c4591001-1231-12315473.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1VZeYiRlFfqg6DtkNVYp4LD9bu0pTfPS-/view?usp=drivesdk,eua-051925,PDF,126,M5,form,,"Pharmaceutical, FDA, Informed Consent, Medical Research, Protocol Amendment, COVID-19 Vaccine, Exclusion, Subject Enrollment, M5, Cohort Selection, Data Collection, Clinical Trial, Site Information, Subject Data, Demography",False,True,False,True
27034_S2_M5_CRF_c4591001-1231-12315441.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1mRvLwEMm91fMR9euoM7Rj61HHtAH2jP4/view?usp=drivesdk,eua-051925,PDF,143,M5,form,,"Protocol Amendment, Vaccine, Exclusion, Subject Enrollment, Regulatory Compliance, COVID-19, Medical History, M5, Cohort Selection, Adverse Events, Site Information, Clinical Trial, Phase 2/3, Demography, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1231-12315653.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1-n1VCiUNbFIszENFsCL5euQW65C99YoP/view?usp=drivesdk,eua-051925,PDF,142,M5,form,,"Pharmaceutical, Protocol Amendment, Medical Research, Vaccine, Exclusion, Regulatory Compliance, COVID-19, M5, Cohort Selection, Site Information, Clinical Trial, Data Collection, Demography, Subject Data, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1231-12315632.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1Imcz7O73P2jNyjvw2Kh4p2Y5i5rg9WtY/view?usp=drivesdk,eua-051925,PDF,186,M5,form,,"Pharmaceutical, Protocol Amendment, Medical Research, Vaccine, Exclusion, Regulatory Compliance, COVID-19, M5, Cohort Selection, Site Information, Clinical Trial, Phase 2/3, Demography, Subject Data, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1232-12321293.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-11-18,https://drive.google.com/file/d/1olcfUmCQiiB9eZMAZWj8G88d58-ysnCJ/view?usp=drivesdk,eua-051925,PDF,149,M5,form,,"FDA, Pharmaceutical, Protocol Amendment, Medical Research, Vaccine, CRF, Exclusion, COVID-19, M5, Cohort Selection, Data Collection, Clinical Trial, Demography, Subject Data, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1232-12321213.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1w83nxnbQBoWZ25wAna_cTXIwZn5MDc-_/view?usp=drivesdk,eua-051925,PDF,163,M5,form,,"Pharmaceutical, FDA, Protocol Amendment, Medical Research, Vaccine, Exclusion, COVID-19, M5, Cohort Selection, Data Collection, Clinical Trial, Demography, Subject Data, Confidential, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1235-12351071.pdf,c4591001 Cohort Selection and Informed Consent,2020-07-30,https://drive.google.com/file/d/1TLax5aaM_t4dIdnZL66B6kiyab--4pCl/view?usp=drivesdk,eua-051925,PDF,572,M5,form,,"eCRF Audit Trail, Informed Consent, Protocol Amendment, Lsu Health Shreveport, Exclusion, Subject Enrollment, Subject 12351071, Fda-regulated, M5, Cohort Selection, Vaccine Development, Clinical Trial, Phase 2/3, Confidential, Demography",False,True,False,True
27034_S2_M5_CRF_c4591001-1241-12411206.pdf,c4591001 Cohort Selection and Informed Consent,2020-07-30,https://drive.google.com/file/d/1khDnRbi83ydlKAl3p1zzUaaYDFZ397eX/view?usp=drivesdk,eua-051925,PDF,168,M5,form,,"Protocol Amendment, Medical Research, Exclusion, Subject Enrollment, Subject Demographics, COVID-19, Needs-review, M5, Cohort Selection, Vaccine Development, Data Collection, Clinical Trial, Site Information, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1241-12411279.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1yEWAebTyUy7Q7le85EL79fK8YmUxAE8b/view?usp=drivesdk,eua-051925,PDF,177,M5,form,,"Pharmaceutical, FDA, Informed Consent, Medical Research, Protocol Amendment, COVID-19 Vaccine, Exclusion, Subject Enrollment, M5, Cohort Selection, Site Information, Clinical Trial, Subject Data, Confidential, Demography",False,True,False,True
27034_S2_M5_CRF_c4591001-1241-12411643.pdf,c4591001 Cohort Selection and Informed Consent,2020-11-18,https://drive.google.com/file/d/14q9RuK07r3OSI9a4RWfwoDwO4XoGNdtJ/view?usp=drivesdk,eua-051925,PDF,154,M5,form,,"eCRF Audit Trail, Informed Consent, Protocol Amendment, Subject Details, Exclusion, Subject Enrollment, COVID-19, M5, Cohort Selection, Vaccine Development, Site Information, Clinical Trial, Phase 2/3, Confidential, Demography",False,True,False,True
27034_S2_M5_CRF_c4591001-1241-12411766.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-11-18,https://drive.google.com/file/d/1l-iLHP0P9XZsMyQ3GAJoGkfeYEwChafI/view?usp=drivesdk,eua-051925,PDF,157,M5,form,,"Pharmaceutical, FDA, Informed Consent, Medical Research, Protocol Amendment, COVID-19 Vaccine, Clinical Research, Exclusion, M5, Cohort Selection, Site Information, Clinical Trial, Data Collection, Subject Data, Demography",False,True,False,True
27034_S2_M5_CRF_c4591001-1241-12412191.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-11-18,https://drive.google.com/file/d/1K5bY58J6iGHTE8wbEXo_PsYlOoLIWoxF/view?usp=drivesdk,eua-051925,PDF,150,M5,form,,"Pharmaceutical, Protocol Amendment, Medical Research, Vaccine, Exclusion, Regulatory Compliance, COVID-19, M5, Cohort Selection, Site Information, Clinical Trial, Data Collection, Demography, Subject Data, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1241-12411825.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-11-18,https://drive.google.com/file/d/1tzY1bh7D5GeoUv4c9a3MIyFubKmugTCT/view?usp=drivesdk,eua-051925,PDF,138,M5,form,,"Hospital Irma Dulce, Protocol Amendment, Vaccine, Exclusion, COVID-19, M5, Subject 12411825, Cohort Selection, Site 1241, Clinical Trial, Phase 2/3, Demography, Subject Data, Confidential, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1246-12461025.pdf,c4591001 Clinical Trial CRF,2020-11-18,https://drive.google.com/file/d/1ML8MnQ90TXrgzLhhPF5EijMwxIhhZb5g/view?usp=drivesdk,eua-051925,PDF,243,M5,form,,"Informed Consent, Protocol Amendment, Medical Research, Exclusion, Clinical Trial, Subject Enrollment, Regulatory Compliance, M5, Cohort Selection, Vaccine Development, Site Information, Demography, Phase 2/3, Data Collection, Subject Data",False,True,False,True
27034_S2_M5_CRF_c4591001-1246-12461035.pdf,c4591001 Cohort Selection and Informed Consent,2020-11-18,https://drive.google.com/file/d/1RqW5ks0M3f55TelB-8AMbOGfdg38F4w_/view?usp=drivesdk,eua-051925,PDF,124,M5,form,,"Protocol Amendment, Clinical Research, Exclusion, Subject Enrollment, Regulatory Compliance, M5, Cohort Selection, Demographic Data, Vaccine Development, Site Information, Clinical Trial, Phase 2/3, Data Collection, Subject Identification, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1247-12471121.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-11-18,https://drive.google.com/file/d/1ej6WfVSrNRlNd4Y9gq87X681fvj_TivY/view?usp=drivesdk,eua-051925,PDF,437,M5,form,,"Clinical Trial Form, Pharmaceutical, Protocol Amendment, Medical Research, FDA, Clinical Research, Exclusion, COVID-19, M5, Cohort Selection, Vaccine Trial, Demography, Healthcare, Subject Data, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1247-12471135.pdf,c4591001 Cohort Selection and Informed Consent,2020-11-18,https://drive.google.com/file/d/1JTh-pl1Y-mz2-7sP1-5c1ahPo5I72aLm/view?usp=drivesdk,eua-051925,PDF,170,M5,form,,"Audit Trail, Protocol Amendment, Exclusion, Subject Enrollment, Subject Demographics, Needs-review, M5, Cohort Selection, Site Information, Clinical Trial, Phase 2/3, Confidential, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1248-12481120.pdf,c4591001 Cohort Selection and Informed Consent,2020-07-30,https://drive.google.com/file/d/1F4jLBZ6gDczOYYKVL2YFeTj5YFTW772c/view?usp=drivesdk,eua-051925,PDF,162,M5,form,,"eCRF Audit Trail, Protocol Amendment, Exclusion, Snbl Clinical Pharmacology Center, Subject Enrollment, Needs-review, M5, Cohort Selection, Demographic Data, Data Verification, Clinical Trial, FDA Compliance, Clinical Pharmacology, Subject Identification, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1248-12481163.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1JvPDG61kwQzI4gP1zCrKLGkWMN2gfkA7/view?usp=drivesdk,eua-051925,PDF,123,M5,form,,"Pharmaceutical, Medical Research, Patient Enrollment, Vaccine, Exclusion, Regulatory Compliance, COVID-19, M5, Study Protocol, Cohort Selection, Data Collection, Clinical Trial, Demography, Subject Data, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1248-12481218.pdf,c4591001 Cohort Selection and Informed Consent,2020-09-18,https://drive.google.com/file/d/11CSY8yqy4uePh90MP_RRq5nTeJcOiK0m/view?usp=drivesdk,eua-051925,PDF,116,M5,form,,"Protocol Amendment, Exclusion, Snbl Clinical Pharmacology Center, Subject Enrollment, Regulatory Compliance, COVID-19, M5, Demographics, Cohort Selection, Vaccine Development, Data Verification, Clinical Trial, Phase 2/3, Subject Identification, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1251-12511050.pdf,c4591001 Cohort Selection and Informed Consent,2020-07-30,https://drive.google.com/file/d/1xlRZwYpy5K3Y0aBiN05LmnNWxVir9lL6/view?usp=drivesdk,eua-051925,PDF,399,M5,form,,"Audit Trail, Protocol Amendment, Medical Research, Exclusion, Subject Enrollment, M5, Cohort Selection, Demographic Data, Confidential Data, Data Collection, Clinical Trial, Site Information, FDA Compliance, Subject Identification, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1254-12541142.pdf,c4591001 Cohort Selection and Informed Consent,2020-11-18,https://drive.google.com/file/d/1xY8fl6ZKm0PJC3LPRNQMx7IPIxjOnDAN/view?usp=drivesdk,eua-051925,PDF,203,M5,form,,"FDA, Audit Trail, Protocol Amendment, Medical Research, Exclusion, Subject Enrollment, Needs-review, COVID-19, M5, Cohort Selection, Demographic Data, Vaccine Development, Site Information, Clinical Trial, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1260-12601037.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1qQzXTFKyBQJdRs_gDh091xozASpCKtZY/view?usp=drivesdk,eua-051925,PDF,120,M5,form,,"Phase 2/3, Audit Trail, Protocol Amendment, Vaccine, Exclusion, eCRF, COVID-19, M5, Cohort Selection, Clinical Trial, Medical Center, Demography, Subject Data, Confidential, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1261-12611006.pdf,c4591001 Cohort Selection and Informed Consent,2020-07-30,https://drive.google.com/file/d/1OtVsEgt0Lg_Qe7qMRJQdzmoPxxfB3Z3w/view?usp=drivesdk,eua-051925,PDF,171,M5,form,,"Protocol Amendment, Medical Research, Exclusion, Subject Enrollment, Subject Demographics, COVID-19, Needs-review, M5, Cohort Selection, Vaccine Development, Data Collection, Clinical Trial, Site Information, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1260-12601069.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/15UinwDVulY8dCBML8BjrMXgqN4XHFw0h/view?usp=drivesdk,eua-051925,PDF,133,M5,form,,"FDA, Protocol Amendment, Medical Research, Vaccine, Exclusion, Pharmaceutical Development, Subject Enrollment, COVID-19, M5, Umass Memorial Medical Center, Cohort Selection, Data Collection, Clinical Trial, Demography, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1270-12701057.pdf,c4591001 Cohort Selection and Informed Consent,2020-07-30,https://drive.google.com/file/d/1vKuvhtmI7IHPWgHruh-OFx0tMd9Fktfq/view?usp=drivesdk,eua-051925,PDF,689,M5,form,,"Audit Trail, Protocol Amendment, Data Management, Vaccine, Exclusion, Subject Enrollment, Regulatory Compliance, COVID-19, Needs-review, M5, Cohort Selection, Demographic Data, Site Information, Clinical Trial, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1265-12651101.pdf,c4591001 Cohort Selection and Informed Consent,2020-07-30,https://drive.google.com/file/d/1gf6euRqaFGC_q9IwWnWZinH8yYle_y1E/view?usp=drivesdk,eua-051925,PDF,202,M5,form,,"Protocol Amendment, Medical Research, Exclusion, Subject Enrollment, Regulatory Compliance, COVID-19, M5, Demographics, Cohort Selection, Vaccine Development, Site Information, Clinical Trial, Data Collection, Subject Identification, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1270-12701069.pdf,c4591001 Cohort Selection and Informed Consent,2020-07-30,https://drive.google.com/file/d/1WYBalrVGVHR7VjAWlmtX7vtpsHLFExQl/view?usp=drivesdk,eua-051925,PDF,156,M5,form,,"FDA, Protocol Amendment, Medical Research, Exclusion, Subject Enrollment, Regulatory Compliance, COVID-19, M5, Cohort Selection, Demographic Data, Vaccine Development, Site Information, Clinical Trial, Data Collection, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-4444-44441007.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-11-18,https://drive.google.com/file/d/1yXBvgSQ9Jeg_cy4Q_nFGjCk1WSU4Wi6E/view?usp=drivesdk,eua-051925,PDF,127,M5,form,,"Pharmaceutical, Protocol Amendment, Medical Research, Vaccine, Exclusion, Military, COVID-19, M5, Hospital, Cohort Selection, Clinical Trial, Phase 2/3, Demography, Subject Data, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-4444-44441748.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-11-18,https://drive.google.com/file/d/1UD67ruermKY9xx_gN5WojhKkiYTRO8uu/view?usp=drivesdk,eua-051925,PDF,126,M5,form,,"Pharmaceutical, Protocol Amendment, Medical Research, Patient Enrollment, Vaccine, Exclusion, Regulatory Compliance, COVID-19, M5, Cohort Selection, Data Collection, Clinical Trial, Demography, Subject Data, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-4444-44441249.pdf,COVID-19 Vaccine Trial CRF,2020-11-18,https://drive.google.com/file/d/1HTf-RAgy12QXrlEyaBPeqa6bK4OESObW/view?usp=drivesdk,eua-051925,PDF,111,M5,form,,"Audit Trail, Protocol Amendment, Clinical Research, Exclusion, COVID-19, M5, Demographics, Cohort Selection, Vaccine Trial, Cosme Argerich, Hospital Militar Central, Phase 2/3, Subject Data, Confidential, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-4444-44441979.pdf,c4591001 Cohort Selection and Informed Consent,2020-09-15,https://drive.google.com/file/d/1tISI1ZVghGittEdxcJNsh8_tyuqkgrGD/view?usp=drivesdk,eua-051925,PDF,162,M5,form,,"Protocol Amendment, Medical Research, Exclusion, Subject Enrollment, Subject Demographics, COVID-19, Needs-review, M5, Cohort Selection, Vaccine Development, Data Collection, Clinical Trial, Site Information, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-4444-44442304.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-11-18,https://drive.google.com/file/d/1HmG4CCuDxawXrRRGoorQsO_UsfU8Xc5h/view?usp=drivesdk,eua-051925,PDF,169,M5,form,,"Pharmaceutical, FDA, Informed Consent, Medical Research, Protocol Amendment, COVID-19 Vaccine, Exclusion, eCRF, M5, Cohort Selection, Site Information, Clinical Trial, Data Collection, Subject Data, Demography",False,True,False,True
27034_S4_M1_vrbpac-bd.pdf,Pfizer-BioNTech COVID-19 Vaccine VRBPAC Briefing Document,2020-12-10,https://drive.google.com/file/d/1bsAymKxHaR7EU5vwXZAKK8KNmFHMA4W5/view?usp=drivesdk,eua-051925,PDF,91,M1,briefing,,"FDA, Pandemic Response, M1, Vaccine, Safety, Public Health, Medical Countermeasures, Clinical Trials, COVID-19, Regulatory, BioNTech, Pfizer, Efficacy, VRBPAC",False,False,False,True
27034_S4_M1_pi-lab-1457-0-4.pdf,PFIZER-BIONTECH COVID-19 VACCINE FULL PRESCRIBING INFORMATION,2021,https://drive.google.com/file/d/1AQs8ex8lp6UstFGojKWuOoMFTt4Yg4WE/view?usp=drivesdk,eua-051925,PDF,24,M1,prescribing information,,"Emergency Use Authorization, Pharmaceutical, Pandemic Response, M1, Vaccine, Clinical Trial Results, Patient Counseling, Public Health, Medical Guidance, COVID-19, Safety Information, Adverse Events, Storage And Handling, Dosage And Administration",False,False,False,True
27034_S4_M5_baum-a-2020.pdf,A promising approach to combat the COVID-19 pandemic,2020-06-15,https://drive.google.com/file/d/1NFyIO-X7NEbDaCeXjvNq3yntWce5zkSU/view?usp=drivesdk,eua-051925,PDF,7,M5,report,A. Baum,"SARS-COV-2, Resistance, Therapeutic, Treatment, Antibody, Neutralizing, COVID-19, M5, Convalescent, RBD, Humanized Mice, Mutation, Spike Protein, Pandemic",False,False,False,True
27034_S4_M5_Ssui-j-2004.pdf,27034 S4 M5 Ssui-j-2004,undated,https://drive.google.com/file/d/1jt2MOvU82aOkDlsMejgUuhcCE_LAAkob/view?usp=drivesdk,eua-051925,PDF,6,M5,document,,"Review-needed, Clinical, Vaccine, COVID-19, M5, Data, Research",False,False,False,True
